Year,Date,Site,Siteaz,Temp,,,,,,,
2012,7/17/2012,NW2,K,9.9375,,,,,,,
2012,7/18/2012,NW2,K,9.5625,,,,,,,
2012,7/19/2012,NW2,K,9.416666667,,,,,,,
2012,7/20/2012,NW2,K,9.5625,,,,,,,
2012,7/21/2012,NW2,K,10.52083333,,,,,,,
2012,7/22/2012,NW2,K,9.958333333,,,,,,,
2012,7/23/2012,NW2,K,10.4375,,,,,,,
2012,7/24/2012,NW2,K,9.958333333,,,,,,,
2012,7/25/2012,NW2,K,11.35416667,,,,,,,
2012,7/26/2012,NW2,K,10.52083333,,,,,,,
2012,7/27/2012,NW2,K,9.895833333,,,,,,,
2012,7/28/2012,NW2,K,9.354166667,,,,,,,
2012,7/29/2012,NW2,K,9.625,,,,,,,
2012,7/30/2012,NW2,K,10.02083333,,,,,,,
2012,7/31/2012,NW2,K,9.9375,,,,,,,
2012,8/1/2012,NW2,K,9.854166667,,,,,,,
2012,8/2/2012,NW2,K,10.16666667,,,,,,,
2012,8/3/2012,NW2,K,9.708333333,,,,,,,
2012,8/4/2012,NW2,K,9.791666667,,,,,,,
2012,7/10/2012,YDP2,T,18.45833333,,,,,,,
2012,7/11/2012,YDP2,T,20.625,,,,,,,
2012,7/12/2012,YDP2,T,21.91666667,,,,,,,
2012,7/13/2012,YDP2,T,22.70833333,,,,,,,
2012,7/14/2012,YDP2,T,22.8125,,,,,,,
2012,7/15/2012,YDP2,T,22.97916667,,,,,,,
2012,7/16/2012,YDP2,T,22.625,,,,,,,
2012,7/17/2012,YDP2,T,21.70833333,,,,,,,
2012,7/18/2012,YDP2,T,20.85416667,,,,,,,
2012,7/19/2012,YDP2,T,20.35416667,,,,,,,
2012,7/20/2012,YDP2,T,20.625,,,,,,,
2012,7/21/2012,YDP2,T,22.16666667,,,,,,,
2012,7/22/2012,YDP2,T,21.52083333,,,,,,,
2012,7/23/2012,YDP2,T,22.66666667,,,,,,,
2012,7/24/2012,YDP2,T,21.875,,,,,,,
2012,7/25/2012,YDP2,T,20.27083333,,,,,,,
2012,7/26/2012,YDP2,T,19,,,,,,,
2012,7/27/2012,YDP2,T,19.45833333,,,,,,,
2012,7/28/2012,YDP2,T,18.85416667,,,,,,,
2012,7/29/2012,YDP2,T,19.4375,,,,,,,
2012,7/30/2012,YDP2,T,20.54166667,,,,,,,
2012,7/31/2012,YDP2,T,20.89583333,,,,,,,
2012,8/1/2012,YDP2,T,20.70833333,,,,,,,
2012,8/2/2012,YDP2,T,21.45833333,,,,,,,
2012,8/3/2012,YDP2,T,20.66666667,,,,,,,
2012,8/4/2012,YDP2,T,20.35,,,,,,,
2012,7/10/2012,AAA,M,14.95833333,,,,,,,
2012,7/11/2012,AAA,M,13.95833333,,,,,,,
2012,7/12/2012,AAA,M,14.70833333,,,,,,,
2012,7/13/2012,AAA,M,15.14583333,,,,,,,
2012,7/14/2012,AAA,M,14.70833333,,,,,,,
2012,7/15/2012,AAA,M,14.70833333,,,,,,,
2012,7/16/2012,AAA,M,14.95833333,,,,,,,
2012,7/17/2012,AAA,M,14.39583333,,,,,,,
2012,7/18/2012,AAA,M,13.66666667,,,,,,,
2012,7/19/2012,AAA,M,13.5625,,,,,,,
2012,7/20/2012,AAA,M,14,,,,,,,
2012,7/21/2012,AAA,M,15.27083333,,,,,,,
2012,7/22/2012,AAA,M,14.25,,,,,,,
2012,7/23/2012,AAA,M,15.875,,,,,,,
2012,7/24/2012,AAA,M,14.3125,,,,,,,
2012,7/25/2012,AAA,M,14.6875,,,,,,,
2012,7/26/2012,AAA,M,16.16666667,,,,,,,
2012,7/27/2012,AAA,M,15.20833333,,,,,,,
2012,7/28/2012,AAA,M,13.5,,,,,,,
2012,7/29/2012,AAA,M,14.29166667,,,,,,,
2012,7/30/2012,AAA,M,15.02083333,,,,,,,
2012,7/31/2012,AAA,M,14.70833333,,,,,,,
2012,8/1/2012,AAA,M,14.4375,,,,,,,
2012,8/2/2012,AAA,M,15.20833333,,,,,,,
2012,8/3/2012,AAA,M,13.97916667,,,,,,,
2012,8/4/2012,AAA,M,13.81818182,,,,,,,
2012,7/10/2012,YDP1,Q,17.60416667,,,,,,,
2012,7/11/2012,YDP1,Q,20.20833333,,,,,,,
2012,7/12/2012,YDP1,Q,21.29166667,,,,,,,
2012,7/13/2012,YDP1,Q,22.10416667,,,,,,,
2012,7/14/2012,YDP1,Q,22.375,,,,,,,
2012,7/15/2012,YDP1,Q,22.20833333,,,,,,,
2012,7/16/2012,YDP1,Q,22.125,,,,,,,
2012,7/17/2012,YDP1,Q,21.4375,,,,,,,
2012,7/18/2012,YDP1,Q,20.16666667,,,,,,,
2012,7/19/2012,YDP1,Q,19.9375,,,,,,,
2012,7/20/2012,YDP1,Q,19.77083333,,,,,,,
2012,7/21/2012,YDP1,Q,21.39583333,,,,,,,
2012,7/22/2012,YDP1,Q,21.10416667,,,,,,,
2012,7/23/2012,YDP1,Q,22.27083333,,,,,,,
2012,7/24/2012,YDP1,Q,21.625,,,,,,,
2012,7/25/2012,YDP1,Q,19.5625,,,,,,,
2012,7/26/2012,YDP1,Q,18.85416667,,,,,,,
2012,7/27/2012,YDP1,Q,19.16666667,,,,,,,
2012,7/28/2012,YDP1,Q,18.33333333,,,,,,,
2012,7/29/2012,YDP1,Q,18.97916667,,,,,,,
2012,7/30/2012,YDP1,Q,19.83333333,,,,,,,
2012,7/31/2012,YDP1,Q,20.5,,,,,,,
2012,8/1/2012,YDP1,Q,20.10416667,,,,,,,
2012,8/2/2012,YDP1,Q,21.08333333,,,,,,,
2012,8/3/2012,YDP1,Q,20.25,,,,,,,
2012,8/4/2012,YDP1,Q,19.54545455,,,,,,,
2012,7/11/2012,YD550,L,19.79166667,,,,,,,
2012,7/12/2012,YD550,L,19.25,,,,,,,
2012,7/13/2012,YD550,L,20.22916667,,,,,,,
2012,7/14/2012,YD550,L,20.02083333,,,,,,,
2012,7/15/2012,YD550,L,19.625,,,,,,,
2012,7/16/2012,YD550,L,19.60416667,,,,,,,
2012,7/17/2012,YD550,L,18.79166667,,,,,,,
2012,7/18/2012,YD550,L,17.85416667,,,,,,,
2012,7/19/2012,YD550,L,17.77083333,,,,,,,
2012,7/20/2012,YD550,L,17.58333333,,,,,,,
2012,7/21/2012,YD550,L,19.8125,,,,,,,
2012,7/22/2012,YD550,L,18.83333333,,,,,,,
2012,7/23/2012,YD550,L,20.3125,,,,,,,
2012,7/24/2012,YD550,L,19.58333333,,,,,,,
2012,7/25/2012,YD550,L,17.25,,,,,,,
2012,7/26/2012,YD550,L,17.52083333,,,,,,,
2012,7/27/2012,YD550,L,17.875,,,,,,,
2012,7/28/2012,YD550,L,16.875,,,,,,,
2012,7/29/2012,YD550,L,17.22916667,,,,,,,
2012,7/30/2012,YD550,L,18.5625,,,,,,,
2012,7/31/2012,YD550,L,19.22916667,,,,,,,
2012,8/1/2012,YD550,L,18.27083333,,,,,,,
2012,8/2/2012,YD550,L,19.5,,,,,,,
2012,8/3/2012,YD550,L,18.125,,,,,,,
2012,8/4/2012,YD550,L,20.83333333,,,,,,,
2012,7/11/2012,550A,H,18.375,,,,,,,
2012,7/12/2012,550A,H,18.20833333,,,,,,,
2012,7/13/2012,550A,H,18.79166667,,,,,,,
2012,7/14/2012,550A,H,19.1875,,,,,,,
2012,7/15/2012,550A,H,18.29166667,,,,,,,
2012,7/16/2012,550A,H,18.45833333,,,,,,,
2012,7/17/2012,550A,H,17.9375,,,,,,,
2012,7/18/2012,550A,H,16.6875,,,,,,,
2012,7/19/2012,550A,H,16.8125,,,,,,,
2012,7/20/2012,550A,H,16.77083333,,,,,,,
2012,7/21/2012,550A,H,18.79166667,,,,,,,
2012,7/22/2012,550A,H,17.97916667,,,,,,,
2012,7/23/2012,550A,H,19.625,,,,,,,
2012,7/24/2012,550A,H,18.5625,,,,,,,
2012,7/25/2012,550A,H,16.75,,,,,,,
2012,7/26/2012,550A,H,16.58333333,,,,,,,
2012,7/27/2012,550A,H,16.6875,,,,,,,
2012,7/28/2012,550A,H,15.91666667,,,,,,,
2012,7/29/2012,550A,H,16.6875,,,,,,,
2012,7/30/2012,550A,H,17.77083333,,,,,,,
2012,7/31/2012,550A,H,18.04166667,,,,,,,
2012,8/1/2012,550A,H,17.79166667,,,,,,,
2012,8/2/2012,550A,H,18.97916667,,,,,,,
2012,8/3/2012,550A,H,17.5625,,,,,,,
2012,8/4/2012,550A,H,17.45833333,,,,,,,
2012,7/11/2012,550B,P,17.33333333,,,,,,,
2012,7/12/2012,550B,P,18.25,,,,,,,
2012,7/13/2012,550B,P,18.8125,,,,,,,
2012,7/14/2012,550B,P,18.85416667,,,,,,,
2012,7/15/2012,550B,P,18.83333333,,,,,,,
2012,7/16/2012,550B,P,19.08333333,,,,,,,
2012,7/17/2012,550B,P,18.5,,,,,,,
2012,7/18/2012,550B,P,17.14583333,,,,,,,
2012,7/19/2012,550B,P,16.75,,,,,,,
2012,7/20/2012,550B,P,17.08333333,,,,,,,
2012,7/21/2012,550B,P,18.70833333,,,,,,,
2012,7/22/2012,550B,P,17.52083333,,,,,,,
2012,7/23/2012,550B,P,19.35416667,,,,,,,
2012,7/24/2012,550B,P,17.85416667,,,,,,,
2012,7/25/2012,550B,P,17.1875,,,,,,,
2012,7/26/2012,550B,P,17.27083333,,,,,,,
2012,7/27/2012,550B,P,16.79166667,,,,,,,
2012,7/28/2012,550B,P,15.58333333,,,,,,,
2012,7/29/2012,550B,P,17.22916667,,,,,,,
2012,7/30/2012,550B,P,18.66666667,,,,,,,
2012,7/31/2012,550B,P,17.95833333,,,,,,,
2012,8/1/2012,550B,P,17.54166667,,,,,,,
2012,8/2/2012,550B,P,18.64583333,,,,,,,
2012,8/3/2012,550B,P,17.10416667,,,,,,,
2012,8/4/2012,550B,P,21.9375,,,,,,,
2012,7/11/2012,550C,S,19,,,,,,,
2012,7/12/2012,550C,S,17.04166667,,,,,,,
2012,7/13/2012,550C,S,18.10416667,,,,,,,
2012,7/14/2012,550C,S,17.91666667,,,,,,,
2012,7/15/2012,550C,S,17.35416667,,,,,,,
2012,7/16/2012,550C,S,17.47916667,,,,,,,
2012,7/17/2012,550C,S,17.16666667,,,,,,,
2012,7/18/2012,550C,S,16.16666667,,,,,,,
2012,7/19/2012,550C,S,15.91666667,,,,,,,
2012,7/20/2012,550C,S,16,,,,,,,
2012,7/21/2012,550C,S,17.75,,,,,,,
2012,7/22/2012,550C,S,16.79166667,,,,,,,
2012,7/23/2012,550C,S,18.52083333,,,,,,,
2012,7/24/2012,550C,S,17.52083333,,,,,,,
2012,7/25/2012,550C,S,15.9375,,,,,,,
2012,7/26/2012,550C,S,15.75,,,,,,,
2012,7/27/2012,550C,S,15.58333333,,,,,,,
2012,7/28/2012,550C,S,14.75,,,,,,,
2012,7/29/2012,550C,S,15.875,,,,,,,
2012,7/30/2012,550C,S,17.125,,,,,,,
2012,7/31/2012,550C,S,17.14583333,,,,,,,
2012,8/1/2012,550C,S,16.79166667,,,,,,,
2012,8/2/2012,550C,S,17.8125,,,,,,,
2012,8/3/2012,550C,S,16.29166667,,,,,,,
2012,8/4/2012,550C,S,16.44117647,,,,,,,
2012,7/9/2012,WLA,Z,23.58333333,,,,,,,
2012,7/10/2012,WLA,Z,19.47916667,,,,,,,
2012,7/11/2012,WLA,Z,19.45833333,,,,,,,
2012,7/12/2012,WLA,Z,20.54166667,,,,,,,
2012,7/13/2012,WLA,Z,21,,,,,,,
2012,7/14/2012,WLA,Z,20.8125,,,,,,,
2012,7/15/2012,WLA,Z,21.02083333,,,,,,,
2012,7/16/2012,WLA,Z,20.77083333,,,,,,,
2012,7/17/2012,WLA,Z,19.9375,,,,,,,
2012,7/18/2012,WLA,Z,19.125,,,,,,,
2012,7/19/2012,WLA,Z,18.8125,,,,,,,
2012,7/20/2012,WLA,Z,18.64583333,,,,,,,
2012,7/21/2012,WLA,Z,19.9375,,,,,,,
2012,7/22/2012,WLA,Z,19.89583333,,,,,,,
2012,7/23/2012,WLA,Z,21.66666667,,,,,,,
2012,7/24/2012,WLA,Z,20.5625,,,,,,,
2012,7/25/2012,WLA,Z,17.9375,,,,,,,
2012,7/26/2012,WLA,Z,19.39583333,,,,,,,
2012,7/27/2012,WLA,Z,19.97916667,,,,,,,
2012,7/28/2012,WLA,Z,19.0625,,,,,,,
2012,7/29/2012,WLA,Z,19,,,,,,,
2012,7/30/2012,WLA,Z,19.85416667,,,,,,,
2012,7/31/2012,WLA,Z,20.22916667,,,,,,,
2012,8/1/2012,WLA,Z,18.89583333,,,,,,,
2012,8/2/2012,WLA,Z,20.04166667,,,,,,,
2012,8/3/2012,WLA,Z,20.22916667,,,,,,,
2012,7/11/2012,STMF,G,19.25,,,,,,,
2012,7/12/2012,STMF,G,18.77083333,,,,,,,
2012,7/13/2012,STMF,G,19.29166667,,,,,,,
2012,7/14/2012,STMF,G,19.72916667,,,,,,,
2012,7/15/2012,STMF,G,19.25,,,,,,,
2012,7/16/2012,STMF,G,19.39583333,,,,,,,
2012,7/17/2012,STMF,G,18.6875,,,,,,,
2012,7/18/2012,STMF,G,17.20833333,,,,,,,
2012,7/19/2012,STMF,G,17.4375,,,,,,,
2012,7/20/2012,STMF,G,17.16666667,,,,,,,
2012,7/21/2012,STMF,G,18.875,,,,,,,
2012,7/22/2012,STMF,G,18.25,,,,,,,
2012,7/23/2012,STMF,G,19.41666667,,,,,,,
2012,7/24/2012,STMF,G,18.85416667,,,,,,,
2012,7/25/2012,STMF,G,17.20833333,,,,,,,
2012,7/26/2012,STMF,G,17.25,,,,,,,
2012,7/27/2012,STMF,G,17.22916667,,,,,,,
2012,7/28/2012,STMF,G,16,,,,,,,
2012,7/29/2012,STMF,G,16.47916667,,,,,,,
2012,7/30/2012,STMF,G,17.72916667,,,,,,,
2012,7/31/2012,STMF,G,18.27083333,,,,,,,
2012,8/1/2012,STMF,G,17.58333333,,,,,,,
2012,8/2/2012,STMF,G,18.66666667,,,,,,,
2012,8/3/2012,STMF,G,17.83333333,,,,,,,
2012,8/4/2012,STMF,G,18.20833333,,,,,,,
2012,7/11/2012,HMCA,A,20.60416667,,,,,,,
2012,7/12/2012,HMCA,A,22,,,,,,,
2012,7/13/2012,HMCA,A,22.45833333,,,,,,,
2012,7/14/2012,HMCA,A,22.4375,,,,,,,
2012,7/15/2012,HMCA,A,22.41666667,,,,,,,
2012,7/16/2012,HMCA,A,22.8125,,,,,,,
2012,7/17/2012,HMCA,A,21.5,,,,,,,
2012,7/18/2012,HMCA,A,20.60416667,,,,,,,
2012,7/19/2012,HMCA,A,20.27083333,,,,,,,
2012,7/20/2012,HMCA,A,20.1875,,,,,,,
2012,7/21/2012,HMCA,A,21.52083333,,,,,,,
2012,7/22/2012,HMCA,A,20.29166667,,,,,,,
2012,7/23/2012,HMCA,A,21.85416667,,,,,,,
2012,7/24/2012,HMCA,A,20.14583333,,,,,,,
2012,7/25/2012,HMCA,A,19.25,,,,,,,
2012,7/26/2012,HMCA,A,19.83333333,,,,,,,
2012,7/27/2012,HMCA,A,19.75,,,,,,,
2012,7/28/2012,HMCA,A,19.22916667,,,,,,,
2012,7/29/2012,HMCA,A,20.20833333,,,,,,,
2012,7/30/2012,HMCA,A,20.95833333,,,,,,,
2012,7/31/2012,HMCA,A,19.875,,,,,,,
2012,8/1/2012,HMCA,A,19.33333333,,,,,,,
2012,8/2/2012,HMCA,A,20.14583333,,,,,,,
2012,8/3/2012,HMCA,A,18.54166667,,,,,,,
2012,8/4/2012,HMCA,A,19.47916667,,,,,,,
2012,8/5/2012,HMCA,A,17.83333333,,,,,,,
2012,7/11/2012,HMCB,B,13.45833333,,,,,,,
2012,7/12/2012,HMCB,B,9.541666667,,,,,,,
2012,7/13/2012,HMCB,B,9.625,,,,,,,
2012,7/14/2012,HMCB,B,9.604166667,,,,,,,
2012,7/15/2012,HMCB,B,9.645833333,,,,,,,
2012,7/16/2012,HMCB,B,9.770833333,,,,,,,
2012,7/17/2012,HMCB,B,10,,,,,,,
2012,7/18/2012,HMCB,B,10.04166667,,,,,,,
2012,7/19/2012,HMCB,B,10.04166667,,,,,,,
2012,7/20/2012,HMCB,B,10.10416667,,,,,,,
2012,7/21/2012,HMCB,B,10.4375,,,,,,,
2012,7/22/2012,HMCB,B,10.54166667,,,,,,,
2012,7/23/2012,HMCB,B,10.54166667,,,,,,,
2012,7/24/2012,HMCB,B,10.54166667,,,,,,,
2012,7/25/2012,HMCB,B,11.9375,,,,,,,
2012,7/26/2012,HMCB,B,15.625,,,,,,,
2012,7/27/2012,HMCB,B,12.14583333,,,,,,,
2012,7/28/2012,HMCB,B,10.72916667,,,,,,,
2012,7/29/2012,HMCB,B,10.70833333,,,,,,,
2012,7/30/2012,HMCB,B,11,,,,,,,
2012,7/31/2012,HMCB,B,11.08333333,,,,,,,
2012,8/1/2012,HMCB,B,11.35416667,,,,,,,
2012,8/2/2012,HMCB,B,11.5,,,,,,,
2012,8/3/2012,HMCB,B,11.29166667,,,,,,,
2012,8/4/2012,HMCB,B,11.08333333,,,,,,,
2012,8/5/2012,HMCB,B,11.03846154,,,,,,,
2012,7/10/2012,HMCC,D,19.04166667,,,,,,,
2012,7/11/2012,HMCC,D,21.25,,,,,,,
2012,7/12/2012,HMCC,D,21.85416667,,,,,,,
2012,7/13/2012,HMCC,D,23.47916667,,,,,,,
2012,7/14/2012,HMCC,D,21.45833333,,,,,,,
2012,7/15/2012,HMCC,D,20.89583333,,,,,,,
2012,7/16/2012,HMCC,D,21.47916667,,,,,,,
2012,7/17/2012,HMCC,D,19.45833333,,,,,,,
2012,7/18/2012,HMCC,D,18.5,,,,,,,
2012,7/19/2012,HMCC,D,18.125,,,,,,,
2012,7/20/2012,HMCC,D,19.4375,,,,,,,
2012,7/21/2012,HMCC,D,21.3125,,,,,,,
2012,7/22/2012,HMCC,D,19.83333333,,,,,,,
2012,7/23/2012,HMCC,D,23.14583333,,,,,,,
2012,7/24/2012,HMCC,D,19.9375,,,,,,,
2012,7/25/2012,HMCC,D,17.60416667,,,,,,,
2012,7/26/2012,HMCC,D,18.35416667,,,,,,,
2012,7/27/2012,HMCC,D,17.83333333,,,,,,,
2012,7/28/2012,HMCC,D,16.6875,,,,,,,
2012,7/29/2012,HMCC,D,19.47916667,,,,,,,
2012,7/30/2012,HMCC,D,21.10416667,,,,,,,
2012,7/31/2012,HMCC,D,19.9375,,,,,,,
2012,8/1/2012,HMCC,D,20.41666667,,,,,,,
2012,8/2/2012,HMCC,D,21.33333333,,,,,,,
2012,8/3/2012,HMCC,D,18.39583333,,,,,,,
2012,8/4/2012,HMCC,D,20.3125,,,,,,,
2012,8/5/2012,HMCC,D,20.79166667,,,,,,,
2012,7/11/2012,HMCD,C,18.27083333,,,,,,,
2012,7/12/2012,HMCD,C,18.10416667,,,,,,,
2012,7/13/2012,HMCD,C,18.875,,,,,,,
2012,7/14/2012,HMCD,C,18.54166667,,,,,,,
2012,7/15/2012,HMCD,C,18.72916667,,,,,,,
2012,7/16/2012,HMCD,C,18.6875,,,,,,,
2012,7/17/2012,HMCD,C,18.08333333,,,,,,,
2012,7/18/2012,HMCD,C,17.02083333,,,,,,,
2012,7/19/2012,HMCD,C,16.72916667,,,,,,,
2012,7/20/2012,HMCD,C,16.72916667,,,,,,,
2012,7/21/2012,HMCD,C,18.33333333,,,,,,,
2012,7/22/2012,HMCD,C,17.5,,,,,,,
2012,7/23/2012,HMCD,C,19.02083333,,,,,,,
2012,7/24/2012,HMCD,C,17.85416667,,,,,,,
2012,7/25/2012,HMCD,C,16.77083333,,,,,,,
2012,7/26/2012,HMCD,C,16.875,,,,,,,
2012,7/27/2012,HMCD,C,16.47916667,,,,,,,
2012,7/28/2012,HMCD,C,15.39583333,,,,,,,
2012,7/29/2012,HMCD,C,16.6875,,,,,,,
2012,7/30/2012,HMCD,C,17.85416667,,,,,,,
2012,7/31/2012,HMCD,C,17.70833333,,,,,,,
2012,8/1/2012,HMCD,C,17.08333333,,,,,,,
2012,8/2/2012,HMCD,C,18.02083333,,,,,,,
2012,8/3/2012,HMCD,C,16.6875,,,,,,,
2012,8/4/2012,HMCD,C,17.70833333,,,,,,,
2012,8/5/2012,HMCD,C,16.73076923,,,,,,,
2012,7/9/2012,510G,Y,13.16666667,,,,,,,
2012,7/10/2012,510G,Y,12.16666667,,,,,,,
2012,7/11/2012,510G,Y,12.8125,,,,,,,
2012,7/12/2012,510G,Y,13.54166667,,,,,,,
2012,7/13/2012,510G,Y,13.91666667,,,,,,,
2012,7/14/2012,510G,Y,13.95833333,,,,,,,
2012,7/15/2012,510G,Y,13.85416667,,,,,,,
2012,7/16/2012,510G,Y,14.08333333,,,,,,,
2012,7/17/2012,510G,Y,13.70833333,,,,,,,
2012,7/18/2012,510G,Y,13.02083333,,,,,,,
2012,7/19/2012,510G,Y,12.75,,,,,,,
2012,7/20/2012,510G,Y,12.8125,,,,,,,
2012,7/21/2012,510G,Y,14.29166667,,,,,,,
2012,7/22/2012,510G,Y,13.27083333,,,,,,,
2012,7/23/2012,510G,Y,14.6875,,,,,,,
2012,7/24/2012,510G,Y,13.66666667,,,,,,,
2012,7/25/2012,510G,Y,14.25,,,,,,,
2012,7/26/2012,510G,Y,14.10416667,,,,,,,
2012,7/27/2012,510G,Y,13.39583333,,,,,,,
2012,7/28/2012,510G,Y,12.1875,,,,,,,
2012,7/29/2012,510G,Y,13,,,,,,,
2012,7/30/2012,510G,Y,14.08333333,,,,,,,
2012,7/31/2012,510G,Y,14.08333333,,,,,,,
2012,8/1/2012,510G,Y,13.64583333,,,,,,,
2012,8/2/2012,510G,Y,14.35416667,,,,,,,
2012,8/3/2012,510G,Y,12.94117647,,,,,,,
2012,7/10/2012,510C,U,16.79166667,,,,,,,
2012,7/11/2012,510C,U,14.33333333,,,,,,,
2012,7/12/2012,510C,U,15.04166667,,,,,,,
2012,7/13/2012,510C,U,15.8125,,,,,,,
2012,7/14/2012,510C,U,15.70833333,,,,,,,
2012,7/15/2012,510C,U,15.52083333,,,,,,,
2012,7/16/2012,510C,U,15.54166667,,,,,,,
2012,7/17/2012,510C,U,15.04166667,,,,,,,
2012,7/18/2012,510C,U,14.20833333,,,,,,,
2012,7/19/2012,510C,U,13.91666667,,,,,,,
2012,7/20/2012,510C,U,14.16666667,,,,,,,
2012,7/21/2012,510C,U,15.9375,,,,,,,
2012,7/22/2012,510C,U,14.85416667,,,,,,,
2012,7/23/2012,510C,U,16.41666667,,,,,,,
2012,7/24/2012,510C,U,15.27083333,,,,,,,
2012,7/25/2012,510C,U,14.47916667,,,,,,,
2012,7/26/2012,510C,U,14.3125,,,,,,,
2012,7/27/2012,510C,U,14.04166667,,,,,,,
2012,7/28/2012,510C,U,13.02083333,,,,,,,
2012,7/29/2012,510C,U,13.83333333,,,,,,,
2012,7/30/2012,510C,U,15.1875,,,,,,,
2012,7/31/2012,510C,U,15.39583333,,,,,,,
2012,8/1/2012,510C,U,14.66666667,,,,,,,
2012,8/2/2012,510C,U,15.5625,,,,,,,
2012,8/3/2012,510C,U,14.35416667,,,,,,,
2012,8/4/2012,510C,U,14.5625,,,,,,,
2012,7/10/2012,510A,N,17.08333333,,,,,,,
2012,7/11/2012,510A,N,15.9375,,,,,,,
2012,7/12/2012,510A,N,16.64583333,,,,,,,
2012,7/13/2012,510A,N,17.35416667,,,,,,,
2012,7/14/2012,510A,N,17.375,,,,,,,
2012,7/15/2012,510A,N,17.33333333,,,,,,,
2012,7/16/2012,510A,N,17.41666667,,,,,,,
2012,7/17/2012,510A,N,17.08333333,,,,,,,
2012,7/18/2012,510A,N,16.20833333,,,,,,,
2012,7/19/2012,510A,N,15.97916667,,,,,,,
2012,7/20/2012,510A,N,15.91666667,,,,,,,
2012,7/21/2012,510A,N,17.52083333,,,,,,,
2012,7/22/2012,510A,N,16.60416667,,,,,,,
2012,7/23/2012,510A,N,18.02083333,,,,,,,
2012,7/24/2012,510A,N,17.04166667,,,,,,,
2012,7/25/2012,510A,N,16.25,,,,,,,
2012,7/26/2012,510A,N,16.875,,,,,,,
2012,7/27/2012,510A,N,16.47916667,,,,,,,
2012,7/28/2012,510A,N,15.33333333,,,,,,,
2012,7/29/2012,510A,N,15.60416667,,,,,,,
2012,7/30/2012,510A,N,16.83333333,,,,,,,
2012,7/31/2012,510A,N,17.0625,,,,,,,
2012,8/1/2012,510A,N,16.77083333,,,,,,,
2012,8/2/2012,510A,N,17.5,,,,,,,
2012,8/3/2012,510A,N,15.91666667,,,,,,,
2012,8/4/2012,510A,N,15.96428571,,,,,,,
2012,7/11/2012,510B,R,19.83333333,,,,,,,
2012,7/12/2012,510B,R,18.91666667,,,,,,,
2012,7/13/2012,510B,R,19.83333333,,,,,,,
2012,7/14/2012,510B,R,19.875,,,,,,,
2012,7/15/2012,510B,R,19.375,,,,,,,
2012,7/16/2012,510B,R,19.58333333,,,,,,,
2012,7/17/2012,510B,R,19.0625,,,,,,,
2012,7/18/2012,510B,R,17.625,,,,,,,
2012,7/19/2012,510B,R,17.33333333,,,,,,,
2012,7/20/2012,510B,R,17.29166667,,,,,,,
2012,7/21/2012,510B,R,19.52083333,,,,,,,
2012,7/22/2012,510B,R,18.125,,,,,,,
2012,7/23/2012,510B,R,19.875,,,,,,,
2012,7/24/2012,510B,R,18.625,,,,,,,
2012,7/25/2012,510B,R,17.47916667,,,,,,,
2012,7/26/2012,510B,R,17.77083333,,,,,,,
2012,7/27/2012,510B,R,17.60416667,,,,,,,
2012,7/28/2012,510B,R,16.20833333,,,,,,,
2012,7/29/2012,510B,R,17.27083333,,,,,,,
2012,7/30/2012,510B,R,18.875,,,,,,,
2012,7/31/2012,510B,R,18.85416667,,,,,,,
2012,8/1/2012,510B,R,17.95833333,,,,,,,
2012,8/2/2012,510B,R,19.29166667,,,,,,,
2012,8/3/2012,510B,R,17.72916667,,,,,,,
2012,8/4/2012,510B,R,18,,,,,,,
2012,7/10/2012,510D,V,16.8125,,,,,,,
2012,7/11/2012,510D,V,13.6875,,,,,,,
2012,7/12/2012,510D,V,14.16666667,,,,,,,
2012,7/13/2012,510D,V,14.85416667,,,,,,,
2012,7/14/2012,510D,V,15.04166667,,,,,,,
2012,7/15/2012,510D,V,14.8125,,,,,,,
2012,7/16/2012,510D,V,14.9375,,,,,,,
2012,7/17/2012,510D,V,14.60416667,,,,,,,
2012,7/18/2012,510D,V,13.54166667,,,,,,,
2012,7/19/2012,510D,V,13.52083333,,,,,,,
2012,7/20/2012,510D,V,13.625,,,,,,,
2012,7/21/2012,510D,V,14.45833333,,,,,,,
2012,7/22/2012,510D,V,13.25,,,,,,,
2012,7/23/2012,510D,V,14.45833333,,,,,,,
2012,7/24/2012,510D,V,13.66666667,,,,,,,
2012,7/25/2012,510D,V,13.1875,,,,,,,
2012,7/26/2012,510D,V,13.0625,,,,,,,
2012,7/27/2012,510D,V,12.91666667,,,,,,,
2012,7/28/2012,510D,V,11.95833333,,,,,,,
2012,7/29/2012,510D,V,12.75,,,,,,,
2012,7/30/2012,510D,V,13.60416667,,,,,,,
2012,7/31/2012,510D,V,13.66666667,,,,,,,
2012,8/1/2012,510D,V,13.20833333,,,,,,,
2012,8/2/2012,510D,V,13.875,,,,,,,
2012,8/3/2012,510D,V,13.14583333,,,,,,,
2012,8/4/2012,510D,V,13.53125,,,,,,,
2012,7/10/2012,510E,W,18.60416667,,,,,,,
2012,7/11/2012,510E,W,18.79166667,,,,,,,
2012,7/12/2012,510E,W,20.64583333,,,,,,,
2012,7/13/2012,510E,W,21.4375,,,,,,,
2012,7/14/2012,510E,W,20.79166667,,,,,,,
2012,7/15/2012,510E,W,20.91666667,,,,,,,
2012,7/16/2012,510E,W,20.9375,,,,,,,
2012,7/17/2012,510E,W,18.5625,,,,,,,
